,number,value,datetime_start,datetime_complete,duration,params_activation_fn,params_batch_size,params_clip_range,params_ent_coef,params_gae_lambda,params_gamma,params_learning_rate,params_max_grad_norm,params_n_epochs,params_n_steps,params_net_arch,params_vf_coef,state
614,614,-894.0,2021-12-14 22:54:12.718242,2021-12-14 23:12:29.105864,0 days 00:18:16.387622,tanh,8,0.2,0.0002648928324259178,0.8,0.9999,0.048514523500194494,0.9,20,64,small,0.9267725936858455,COMPLETE
615,615,-1136.0,2021-12-14 23:12:29.123780,2021-12-14 23:30:44.083055,0 days 00:18:14.959275,tanh,8,0.2,0.0009683205881997924,0.99,0.98,0.11196158156813331,0.9,20,64,small,0.34056887995924934,COMPLETE
616,616,-252.0,2021-12-14 23:30:44.100868,2021-12-14 23:49:02.739233,0 days 00:18:18.638365,tanh,8,0.2,1.0840060605238296e-06,1.0,0.9999,0.05662662516044748,1.0,20,64,small,0.9601182015017958,COMPLETE
617,617,-250000.0,2021-12-14 23:49:02.758525,2021-12-14 23:50:43.076283,0 days 00:01:40.317758,tanh,8,0.1,0.0006411381958831309,0.99,0.9999,0.0336453473820471,1.0,5,64,small,0.9819724408561118,PRUNED
618,618,-600.0,2021-12-14 23:50:43.083561,2021-12-15 00:09:01.604475,0 days 00:18:18.520914,tanh,8,0.2,0.0007594688382652461,1.0,0.9999,0.07232498376974522,0.9,20,64,small,0.3953649938479083,COMPLETE
619,619,-678.0,2021-12-15 00:09:01.622955,2021-12-15 00:27:24.033946,0 days 00:18:22.410991,tanh,8,0.4,7.42537012297961e-07,0.9,0.98,0.13070317028251385,1.0,20,64,small,0.04566487008371811,COMPLETE
620,620,-250000.0,2021-12-15 00:27:24.052136,2021-12-15 00:29:05.104584,0 days 00:01:41.052448,relu,8,0.1,1.871282782466063e-06,0.99,0.9999,0.03961258462782284,0.9,5,64,small,0.943212515747544,PRUNED
621,621,-232.0,2021-12-15 00:29:05.111434,2021-12-15 00:34:56.888015,0 days 00:05:51.776581,tanh,32,0.2,0.0003976315923742306,0.8,0.9999,0.08538514886462874,1.0,20,64,small,0.28724756801536977,COMPLETE
622,622,-720.0,2021-12-15 00:34:56.905105,2021-12-15 00:36:16.877869,0 days 00:01:19.972764,tanh,128,0.2,0.0003634435265542073,0.99,0.9999,0.025586141319797546,0.9,20,64,small,0.4747098708101719,PRUNED
623,623,-250000.0,2021-12-15 00:36:16.886289,2021-12-15 00:37:55.570186,0 days 00:01:38.683897,tanh,8,0.4,0.0009051521551811973,1.0,0.98,0.149830299630058,0.5,5,256,small,0.31405077212192123,PRUNED
624,624,-250000.0,2021-12-15 00:37:55.577357,2021-12-15 00:39:51.095904,0 days 00:01:55.518547,tanh,32,0.1,3.3119969975969336e-08,0.99,0.999,0.05962987651959006,0.7,20,64,small,0.5562386469015332,PRUNED
625,625,-250000.0,2021-12-15 00:39:51.102919,2021-12-15 00:42:21.928177,0 days 00:02:30.825258,tanh,128,0.2,0.0004905624378087496,1.0,0.9999,0.09930832877750356,0.6,5,32,small,0.5014541192146679,COMPLETE
626,626,-250000.0,2021-12-15 00:42:21.945130,2021-12-15 00:45:26.577747,0 days 00:03:04.632617,tanh,16,0.1,1.2721821565958747e-06,0.99,0.9999,0.04525940674727551,2.0,20,32,small,0.44528714865716956,PRUNED
627,627,-428.0,2021-12-15 00:45:26.585131,2021-12-15 01:03:41.930032,0 days 00:18:15.344901,tanh,8,0.2,7.80238555506732e-07,0.8,0.99,0.1660262753771129,0.5,20,8,small,0.9774466599604812,COMPLETE
628,628,-250000.0,2021-12-15 01:03:41.947364,2021-12-15 01:04:13.905337,0 days 00:00:31.957973,relu,128,0.4,3.585731768050512e-08,0.99,0.98,0.008188105594709198,1.0,5,256,small,0.5886780263709939,PRUNED
629,629,-250000.0,2021-12-15 01:04:13.912393,2021-12-15 01:06:09.541180,0 days 00:01:55.628787,tanh,512,0.2,2.630516932932447e-06,1.0,0.9999,0.07145352765868017,5.0,20,32,small,0.5354410657840752,PRUNED
630,630,-250000.0,2021-12-15 01:06:09.548466,2021-12-15 01:08:05.148358,0 days 00:01:55.599892,tanh,32,0.1,0.00036008058211440375,0.99,0.995,0.05021460226405999,0.5,20,32,small,0.3736042314492655,PRUNED
631,631,-1216.0,2021-12-15 01:08:05.155589,2021-12-15 01:09:42.258013,0 days 00:01:37.102424,tanh,128,0.2,8.971313782177197e-07,1.0,0.9999,0.11480437378998413,0.9,5,256,small,0.32217018567851485,COMPLETE
632,632,-1192.0,2021-12-15 01:09:42.275356,2021-12-15 01:15:34.713560,0 days 00:05:52.438204,tanh,512,0.4,4.6317008714126364e-07,0.99,0.999,0.07932173762089334,0.6,20,32,small,0.9330912554323141,COMPLETE
633,633,-250000.0,2021-12-15 01:15:34.730863,2021-12-15 01:20:47.593156,0 days 00:05:12.862293,tanh,8,0.1,4.295873653889255e-08,0.8,0.995,0.05996726849328513,0.5,20,512,small,0.2892471789986155,PRUNED
634,634,-1408.0,2021-12-15 01:20:47.600232,2021-12-15 01:22:48.923262,0 days 00:02:01.323030,tanh,32,0.2,6.817711310147965e-07,0.99,0.9999,0.006160169922588652,0.7,5,64,small,0.9942137513200575,COMPLETE
635,635,-744.0,2021-12-15 01:22:48.941764,2021-12-15 01:32:32.603256,0 days 00:09:43.661492,tanh,16,0.2,2.7463442051159636e-08,1.0,0.98,0.039925213306480335,0.5,20,32,small,0.5122878230163737,COMPLETE
636,636,-960.0,2021-12-15 01:32:32.621360,2021-12-15 01:38:25.844947,0 days 00:05:53.223587,relu,128,0.4,1.4945799818491014e-06,0.9,0.9999,0.14402463920073794,2.0,20,32,small,0.3447709374535598,COMPLETE
637,637,-1284.0,2021-12-15 01:38:25.863883,2021-12-15 01:38:51.611608,0 days 00:00:25.747725,tanh,512,0.1,0.0012859568542326455,0.99,0.995,0.1015390735222379,1.0,5,256,small,0.07075556228377033,PRUNED
638,638,-250000.0,2021-12-15 01:38:51.618620,2021-12-15 01:40:45.496732,0 days 00:01:53.878112,tanh,128,0.2,0.000725902769420022,1.0,0.9999,0.03100024755060537,0.5,20,32,small,0.9576718333044518,PRUNED
639,639,-250000.0,2021-12-15 01:40:45.504154,2021-12-15 01:41:26.623306,0 days 00:00:41.119152,tanh,32,0.2,2.861472166992873e-07,0.8,0.995,0.18678610183129665,0.6,5,1024,small,0.09044698866858443,PRUNED
640,640,-76.0,2021-12-15 01:41:26.630274,2021-12-15 01:59:40.984190,0 days 00:18:14.353916,tanh,8,0.1,0.00019955908231355165,0.99,0.9999,0.056953690402342355,0.9,20,32,small,0.2704247282503904,COMPLETE
641,641,-816.0,2021-12-15 01:59:41.001941,2021-12-15 02:02:19.678985,0 days 00:02:38.677044,tanh,512,0.4,1.9966107278748603e-07,0.99,0.999,0.022217542498881446,0.5,20,256,small,0.48809078496104363,COMPLETE
642,642,-792.0,2021-12-15 02:02:19.696259,2021-12-15 02:03:52.027908,0 days 00:01:32.331649,tanh,128,0.2,4.797794063973383e-08,1.0,0.98,0.01229751056938593,0.7,5,64,small,0.5403587312849014,COMPLETE
643,643,-250000.0,2021-12-15 02:03:52.045800,2021-12-15 02:06:57.249780,0 days 00:03:05.203980,tanh,16,0.1,1.064867766232707e-06,0.99,0.9999,0.07622410115053058,0.5,20,32,small,0.36229717315530563,PRUNED
644,644,-848.0,2021-12-15 02:06:57.257551,2021-12-15 02:08:46.257035,0 days 00:01:48.999484,relu,32,0.2,5.574672565969583e-07,1.0,0.995,0.12489686844343398,0.6,20,32,small,0.9222651255387604,PRUNED
645,645,-422.0,2021-12-15 02:08:46.264191,2021-12-15 02:10:19.384833,0 days 00:01:33.120642,tanh,8,0.4,8.115550941013392e-08,0.8,0.99,0.05167736715932663,0.5,1,32,small,0.9487980235031762,COMPLETE
646,646,-250000.0,2021-12-15 02:10:19.401739,2021-12-15 02:10:49.631935,0 days 00:00:30.230196,tanh,512,0.2,3.8856443964688466e-07,0.99,0.9999,0.08942444602048918,2.0,5,256,small,0.4560994836345662,PRUNED
647,647,-250000.0,2021-12-15 02:10:49.638792,2021-12-15 02:13:10.726903,0 days 00:02:21.088111,tanh,128,0.1,1.256355303381151e-07,0.99,0.98,0.04087666489718696,1.0,20,512,medium,0.5626738441467263,PRUNED
648,648,-250000.0,2021-12-15 02:13:10.733931,2021-12-15 02:15:06.336750,0 days 00:01:55.602819,tanh,512,0.2,6.069440920957201e-08,1.0,0.995,0.16755019242025299,5.0,20,32,small,0.2966281602953373,PRUNED
649,649,356.0,2021-12-15 02:15:06.343966,2021-12-15 02:16:02.002244,0 days 00:00:55.658278,tanh,32,0.4,6.404176177168246e-07,0.95,0.9999,0.06779121321038667,0.5,1,64,small,0.6768538420235766,COMPLETE
650,650,-886.0,2021-12-15 02:16:02.019425,2021-12-15 02:16:57.725403,0 days 00:00:55.705978,tanh,32,0.4,1.124807594288951e-06,0.95,0.9999,0.1035409214514603,0.5,1,64,small,0.6704648559954801,COMPLETE
651,651,312.0,2021-12-15 02:16:57.740921,2021-12-15 02:17:55.853755,0 days 00:00:58.112834,tanh,32,0.1,7.574172817289828e-07,0.95,0.9999,0.06575593058495244,0.5,1,64,small,0.5048193645130302,COMPLETE
652,652,-762.0,2021-12-15 02:17:55.871662,2021-12-15 02:19:29.732367,0 days 00:01:33.860705,tanh,32,0.2,8.165974559917855e-07,0.95,0.9999,0.07533687152771293,0.5,1,64,medium,0.5103792932047615,COMPLETE
653,653,-612.0,2021-12-15 02:19:29.749483,2021-12-15 02:20:26.348048,0 days 00:00:56.598565,tanh,32,0.2,1.445944132851318e-06,0.8,0.9999,0.09204044946896284,0.5,1,64,small,0.47116601238184075,COMPLETE
654,654,-768.0,2021-12-15 02:20:26.366164,2021-12-15 02:21:21.936905,0 days 00:00:55.570741,tanh,32,0.1,1.0883475738137307e-06,0.95,0.9999,0.12574553786455098,0.5,1,64,small,0.605863492297962,COMPLETE
655,655,-888.0,2021-12-15 02:21:21.954520,2021-12-15 02:22:55.809466,0 days 00:01:33.854946,tanh,32,0.4,6.468715949575547e-07,0.9,0.9999,0.07353943385459051,0.5,1,64,medium,0.5285006967131138,COMPLETE
656,656,-696.0,2021-12-15 02:22:55.827998,2021-12-15 02:23:51.628610,0 days 00:00:55.800612,tanh,32,0.2,1.9756435765428773e-06,0.95,0.9999,0.10889822666982542,0.5,1,64,small,0.47838034140358765,COMPLETE
657,657,-1024.0,2021-12-15 02:23:51.646060,2021-12-15 02:24:46.950290,0 days 00:00:55.304230,tanh,32,0.1,8.61525558155151e-07,0.95,0.9999,0.14420837912407145,0.5,1,64,small,0.5177335106924331,COMPLETE
658,658,-1444.0,2021-12-15 02:24:46.967366,2021-12-15 02:26:31.429748,0 days 00:01:44.462382,tanh,32,0.2,5.927959771575008e-07,0.95,0.9999,0.0636580180474891,0.5,1,64,medium,0.6235955512308735,COMPLETE
659,659,24.0,2021-12-15 02:26:31.447057,2021-12-15 02:27:27.620052,0 days 00:00:56.172995,tanh,32,0.4,1.3109656750735923e-06,0.95,0.9999,0.08810276922727424,0.9,1,64,small,0.5798753655287803,COMPLETE
660,660,-648.0,2021-12-15 02:27:27.637550,2021-12-15 02:28:22.453504,0 days 00:00:54.815954,tanh,32,0.2,8.111680980342278e-07,0.95,0.9999,0.004174140001443661,0.5,1,64,small,0.5613556926397802,COMPLETE
661,661,-250000.0,2021-12-15 02:28:22.471088,2021-12-15 02:29:00.262811,0 days 00:00:37.791723,tanh,32,0.1,5.921803022239533e-07,0.95,0.9999,0.20191216880736135,0.3,1,64,medium,0.4996719778292657,PRUNED
662,662,-308.0,2021-12-15 02:29:00.269722,2021-12-15 02:29:58.209679,0 days 00:00:57.939957,tanh,32,0.2,9.919170794880799e-07,0.95,0.9999,0.0651561245272985,0.3,1,64,small,0.43337221842044227,COMPLETE
663,663,-250000.0,2021-12-15 02:29:58.227076,2021-12-15 02:30:25.214086,0 days 00:00:26.987010,tanh,32,0.2,2.1740264749563218e-06,0.95,0.9999,0.0023037091548423413,0.5,1,64,small,0.6386333762959682,PRUNED
664,664,-250000.0,2021-12-15 02:30:25.221244,2021-12-15 02:31:05.144486,0 days 00:00:39.923242,tanh,32,0.4,1.6127433292334827e-06,0.95,0.9999,1.158077554931304e-05,0.3,1,64,medium,0.502770389454152,PRUNED
665,665,-196.0,2021-12-15 02:31:05.151303,2021-12-15 02:32:01.370120,0 days 00:00:56.218817,tanh,32,0.1,4.673673463060136e-07,0.95,0.9999,0.1765247257756395,0.7,1,64,small,0.5318389521560708,COMPLETE
666,666,-1168.0,2021-12-15 02:32:01.387680,2021-12-15 02:33:00.191172,0 days 00:00:58.803492,tanh,32,0.2,7.474222026802964e-07,0.95,0.9999,0.09251929969595864,0.3,1,64,small,0.4903131690857079,COMPLETE
667,667,224.0,2021-12-15 02:33:00.208213,2021-12-15 02:34:01.554056,0 days 00:01:01.345843,tanh,32,0.1,3.3608907078833564e-06,0.95,0.9999,0.1209314811222982,0.5,1,64,small,0.46676070368107797,COMPLETE
668,668,-1472.0,2021-12-15 02:34:01.571533,2021-12-15 02:34:58.243035,0 days 00:00:56.671502,tanh,32,0.1,4.029636752036478e-06,0.95,0.9999,0.13876773179854274,0.5,1,64,small,0.47173210206610644,COMPLETE
669,669,-208.0,2021-12-15 02:34:58.260067,2021-12-15 02:35:53.475692,0 days 00:00:55.215625,tanh,32,0.1,2.980811163859795e-06,0.95,0.9999,0.11367903215283602,0.5,1,64,small,0.4519090706623259,COMPLETE
670,670,-440.0,2021-12-15 02:35:53.493204,2021-12-15 02:37:27.901346,0 days 00:01:34.408142,tanh,8,0.1,1.934118950331081e-06,0.95,0.9999,0.15292868375219087,0.5,1,64,small,0.712214599149809,COMPLETE
671,671,-1014.0,2021-12-15 02:37:27.919351,2021-12-15 02:38:17.757300,0 days 00:00:49.837949,tanh,128,0.1,2.6601537385210338e-06,0.95,0.999,0.12046562132887416,0.5,1,64,small,0.4704480845714016,COMPLETE
672,672,-250000.0,2021-12-15 02:38:17.774599,2021-12-15 02:38:42.896057,0 days 00:00:25.121458,tanh,32,0.1,1.7190666938608565e-06,0.95,0.9999,0.21106739125907384,0.5,1,64,small,0.4562791542727738,PRUNED
673,673,-352.0,2021-12-15 02:38:42.903367,2021-12-15 02:39:52.117366,0 days 00:01:09.213999,tanh,16,0.1,1.4761690770058906e-06,0.95,0.995,0.24888136466722421,0.5,1,64,small,0.4994938570529187,COMPLETE
674,674,-1032.0,2021-12-15 02:39:52.135353,2021-12-15 02:40:43.409967,0 days 00:00:51.274614,tanh,128,0.1,3.8592401023674796e-06,0.95,0.9999,0.16995332920199127,0.5,1,64,small,0.4836341463204837,COMPLETE
675,675,-1128.0,2021-12-15 02:40:43.427321,2021-12-15 02:41:40.462140,0 days 00:00:57.034819,tanh,32,0.1,9.013643697354766e-07,0.95,0.98,0.11102898484064026,0.5,1,64,small,0.44161908131164224,COMPLETE
676,676,-248336.0,2021-12-15 02:41:40.479361,2021-12-15 02:42:18.435869,0 days 00:00:37.956508,tanh,8,0.1,1.0899091483076876e-06,0.95,0.9999,0.0013487245248426495,0.5,1,64,small,0.5131198048536633,PRUNED
677,677,-1392.0,2021-12-15 02:42:18.442424,2021-12-15 02:43:11.544282,0 days 00:00:53.101858,tanh,128,0.1,0.0003226032692473488,0.95,0.995,0.1306265891495209,0.5,1,64,small,0.5280885180468767,COMPLETE
678,678,-96.0,2021-12-15 02:43:11.561732,2021-12-15 02:44:07.029704,0 days 00:00:55.467972,tanh,32,0.1,1.2749928136770298e-06,0.95,0.9999,0.08972291334894182,2.0,1,64,small,0.41697255850386333,COMPLETE
679,679,-182.0,2021-12-15 02:44:07.047207,2021-12-15 02:45:42.700216,0 days 00:01:35.653009,tanh,8,0.1,5.916884758362104e-07,0.95,0.9999,0.15421748411023634,0.5,1,8,small,0.48614917743301456,COMPLETE
680,680,-458.0,2021-12-15 02:45:42.717986,2021-12-15 02:46:50.029707,0 days 00:01:07.311721,tanh,16,0.2,2.430796860146422e-06,0.95,0.995,0.07631918484626371,1.0,1,64,small,0.4717065434289894,COMPLETE
681,681,-278.0,2021-12-15 02:46:50.046995,2021-12-15 02:47:40.261328,0 days 00:00:50.214333,tanh,64,0.2,0.0005168157501691524,0.95,0.999,0.20700370108369387,0.9,1,64,small,0.5462959217361473,COMPLETE
682,682,-246940.0,2021-12-15 02:47:40.279199,2021-12-15 02:48:05.531162,0 days 00:00:25.251963,tanh,128,0.1,6.911968282668913e-06,0.95,0.98,0.009502941990917333,0.5,1,64,small,0.4314441940338206,PRUNED
683,683,-328.0,2021-12-15 02:48:05.537447,2021-12-15 02:49:00.893425,0 days 00:00:55.355978,tanh,32,0.2,9.245436151160167e-07,0.95,0.9999,0.09394394079361358,0.5,1,64,small,0.5037932576874381,COMPLETE
684,684,-250000.0,2021-12-15 02:49:00.911388,2021-12-15 02:50:05.821524,0 days 00:01:04.910136,tanh,128,0.1,1.4333193085520074e-06,0.95,0.9999,0.3106262843824176,0.7,1,512,small,0.4581433575926168,COMPLETE
685,685,-968.0,2021-12-15 02:50:05.839589,2021-12-15 02:50:32.273731,0 days 00:00:26.434142,tanh,8,0.2,0.00016180661258859936,0.8,0.99,0.1721754818094749,0.5,1,1024,small,0.5191087534503132,PRUNED
686,686,-744.0,2021-12-15 02:50:32.280884,2021-12-15 02:51:41.649619,0 days 00:01:09.368735,tanh,64,0.2,4.465201666535683e-07,0.95,0.995,0.1106428024688178,5.0,1,16,small,0.4888644279591346,COMPLETE
687,687,-488.0,2021-12-15 02:51:41.666783,2021-12-15 02:52:37.078948,0 days 00:00:55.412165,tanh,32,0.1,5.283827309701964e-07,0.95,0.9999,0.2423169825898776,2.0,1,64,small,0.6913091581640309,COMPLETE
688,688,-972.0,2021-12-15 02:52:37.096330,2021-12-15 02:53:00.006065,0 days 00:00:22.909735,tanh,16,0.2,7.443166692690315e-07,0.95,0.98,0.13137199779257433,0.5,1,512,small,0.39380757978383335,PRUNED
689,689,340.0,2021-12-15 02:53:00.013364,2021-12-15 02:53:50.978280,0 days 00:00:50.964916,tanh,128,0.1,9.574839593820535e-07,0.8,0.9999,0.07297566188347353,1.0,1,64,small,0.5445674077969529,COMPLETE
690,690,-1056.0,2021-12-15 02:53:50.995917,2021-12-15 02:55:27.969076,0 days 00:01:36.973159,tanh,8,0.2,2.1923771568990896e-06,0.8,0.995,0.08204035908759857,1.0,1,64,small,0.5211394326915072,COMPLETE
691,691,-1400.0,2021-12-15 02:55:27.986119,2021-12-15 02:56:23.502261,0 days 00:00:55.516142,tanh,32,0.2,1.2006225464514847e-06,0.8,0.9999,0.09960274307039103,1.0,1,64,small,0.5698769430396637,COMPLETE
692,692,-762.0,2021-12-15 02:56:23.519594,2021-12-15 02:57:13.636635,0 days 00:00:50.117041,tanh,64,0.1,7.293655006156268e-07,0.8,0.999,0.074260616577997,1.0,1,64,small,0.5485456987041833,COMPLETE
693,693,-904.0,2021-12-15 02:57:13.653911,2021-12-15 02:58:03.393305,0 days 00:00:49.739394,tanh,128,0.2,1.070257654113432e-06,0.8,0.9999,0.14225042843661004,0.9,1,64,small,0.5549377977658885,COMPLETE
694,694,-994.0,2021-12-15 02:58:03.411068,2021-12-15 02:58:59.091100,0 days 00:00:55.680032,tanh,32,0.1,1.34025440719704e-06,0.8,0.995,0.10390801073412272,1.0,1,64,small,0.5386783578134885,COMPLETE
695,695,-1208.0,2021-12-15 02:58:59.108329,2021-12-15 02:59:48.562495,0 days 00:00:49.454166,tanh,128,0.2,1.6872960464308352e-06,0.8,0.9999,0.06866015353999237,0.3,1,64,small,0.5739118324379384,COMPLETE
696,696,-56.0,2021-12-15 02:59:48.580426,2021-12-15 03:01:21.801731,0 days 00:01:33.221305,tanh,8,0.2,9.556875043470243e-07,0.8,0.98,0.005761602442223527,1.0,1,64,small,0.5861705212652504,COMPLETE
697,697,-1032.0,2021-12-15 03:01:21.819047,2021-12-15 03:02:11.434303,0 days 00:00:49.615256,tanh,64,0.1,6.268526236513762e-07,0.8,0.9999,0.19029224717470658,1.0,1,64,small,0.6048305668892109,COMPLETE
698,698,164.0,2021-12-15 03:02:11.451675,2021-12-15 03:03:19.868811,0 days 00:01:08.417136,tanh,16,0.2,3.201826611185247e-05,0.8,0.995,0.08644217983073339,0.3,1,64,small,0.511930232980911,COMPLETE
699,699,-1232.0,2021-12-15 03:03:19.886534,2021-12-15 03:04:27.061612,0 days 00:01:07.175078,tanh,16,0.2,3.3644880029602174e-05,0.8,0.995,0.08136720760482187,1.0,1,64,small,0.5074325648200496,COMPLETE
700,700,-612.0,2021-12-15 03:04:27.079136,2021-12-15 03:05:35.655665,0 days 00:01:08.576529,tanh,16,0.1,2.2062928221577975e-06,0.8,0.995,0.10312388655737965,1.0,1,64,small,0.5130119127479235,COMPLETE
701,701,140.0,2021-12-15 03:05:35.673349,2021-12-15 03:06:43.004842,0 days 00:01:07.331493,tanh,16,0.2,6.368483883017768e-05,0.8,0.995,0.06579462520323484,1.0,1,64,small,0.5498051166422179,COMPLETE
702,702,0.0,2021-12-15 03:06:43.022304,2021-12-15 03:07:51.394108,0 days 00:01:08.371804,tanh,16,0.2,6.157483978834148e-05,0.8,0.995,0.0897890700163032,1.0,1,64,small,0.545266143478569,COMPLETE
703,703,-1126.0,2021-12-15 03:07:51.412779,2021-12-15 03:08:58.674132,0 days 00:01:07.261353,tanh,16,0.2,2.4347618258601906e-05,0.8,0.995,0.0729600533294574,1.0,1,64,small,0.5245221555586902,COMPLETE
704,704,-672.0,2021-12-15 03:08:58.691235,2021-12-15 03:10:06.422764,0 days 00:01:07.731529,tanh,16,0.2,3.937788204136545e-05,0.8,0.995,0.0033241321098024836,1.0,1,64,small,0.557410831246299,COMPLETE
705,705,-924.0,2021-12-15 03:10:06.440359,2021-12-15 03:11:14.737590,0 days 00:01:08.297231,tanh,16,0.2,1.666012923007049e-05,0.8,0.995,0.0632987186131719,1.0,1,64,small,0.5873383871224654,COMPLETE
706,706,-600.0,2021-12-15 03:11:14.755573,2021-12-15 03:12:21.853110,0 days 00:01:07.097537,tanh,16,0.2,4.534093646831726e-05,0.8,0.995,0.12155474442866572,1.0,1,64,small,0.533940322970148,COMPLETE
707,707,-422.0,2021-12-15 03:12:21.868891,2021-12-15 03:13:11.821926,0 days 00:00:49.953035,tanh,128,0.2,3.234014947767665e-05,0.8,0.995,0.09000074363598372,1.0,1,64,small,0.534814560383918,COMPLETE
708,708,-1388.0,2021-12-15 03:13:11.840087,2021-12-15 03:14:19.206257,0 days 00:01:07.366170,tanh,16,0.2,4.675262703404258e-05,0.8,0.995,0.10835967651305853,1.0,1,64,small,0.5653449327876602,COMPLETE
709,709,-696.0,2021-12-15 03:14:19.223898,2021-12-15 03:15:26.654439,0 days 00:01:07.430541,tanh,16,0.2,1.0346196635309081e-05,0.8,0.995,0.07233883168677119,1.0,1,64,small,0.550592158368388,COMPLETE
710,710,-752.0,2021-12-15 03:15:26.671679,2021-12-15 03:16:33.498809,0 days 00:01:06.827130,tanh,16,0.2,4.932633705294391e-05,0.8,0.995,0.08653192394890194,1.0,1,64,small,0.5684900004433966,COMPLETE
711,711,-744.0,2021-12-15 03:16:33.516474,2021-12-15 03:17:24.641249,0 days 00:00:51.124775,tanh,64,0.2,2.0877543185093547e-05,0.8,0.995,0.06512969116751399,1.0,1,64,small,0.5309953870497701,COMPLETE
712,712,-648.0,2021-12-15 03:17:24.658872,2021-12-15 03:18:56.983674,0 days 00:01:32.324802,tanh,8,0.2,8.357114373672764e-05,0.8,0.995,0.12498514543149206,1.0,1,64,small,0.5523430566655236,COMPLETE
713,713,-200.0,2021-12-15 03:18:57.001297,2021-12-15 03:19:47.971847,0 days 00:00:50.970550,tanh,128,0.2,2.415822209560225e-05,0.9,0.995,0.10738444365401278,1.0,1,64,small,0.5028178719511479,COMPLETE
714,714,-250000.0,2021-12-15 03:19:47.989517,2021-12-15 03:21:23.702734,0 days 00:01:35.713217,tanh,16,0.1,6.948807787901881e-05,0.99,0.995,0.06360280953336547,0.3,1,64,small,0.5173446004630844,COMPLETE
715,715,-1248.0,2021-12-15 03:21:23.721368,2021-12-15 03:22:13.428364,0 days 00:00:49.706996,tanh,64,0.2,1.6257147689609566e-05,0.8,0.995,0.08197179012775971,0.3,1,64,small,0.6032419498810414,COMPLETE
716,716,-250000.0,2021-12-15 03:22:13.446995,2021-12-15 03:24:17.882910,0 days 00:02:04.435915,tanh,8,0.2,1.4337923064645546e-06,0.99,0.995,0.1426550653491582,1.0,1,64,small,0.7339453703037824,COMPLETE
717,717,-992.0,2021-12-15 03:24:17.900415,2021-12-15 03:25:09.757196,0 days 00:00:51.856781,tanh,128,0.1,0.000800302477423511,0.99,0.995,0.10064561026799446,2.0,1,64,small,0.5775412263099327,COMPLETE
718,718,396.0,2021-12-15 03:25:09.774592,2021-12-15 03:26:00.512491,0 days 00:00:50.737899,tanh,128,0.2,2.1208594693427733e-05,0.8,0.995,0.06230800569244928,0.3,1,64,small,0.9780517167976053,COMPLETE
719,719,-1128.0,2021-12-15 03:26:00.529883,2021-12-15 03:26:53.542807,0 days 00:00:53.012924,tanh,64,0.2,1.2881097619268677e-05,0.8,0.995,0.05574686481512443,0.3,1,64,small,0.96452941319231,COMPLETE
720,720,-728.0,2021-12-15 03:26:53.560224,2021-12-15 03:28:25.540180,0 days 00:01:31.979956,tanh,8,0.1,4.87547541139918e-06,0.8,0.995,0.07118566153872827,0.9,1,64,small,0.9989718029790914,COMPLETE
